system:index,ValleyName,annual_total_precipitation,year,.geo
00000000000000000015_34,WARREGO,1114982.2000206052,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_35,WARREGO,722914.6531592654,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_36,WARREGO,731375.8533036301,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_37,WARREGO,732271.9138463528,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_38,WARREGO,974446.3449503974,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_39,WARREGO,971966.7233455486,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_40,WARREGO,1441247.074445157,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_41,WARREGO,939303.820600545,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_42,WARREGO,1300571.1459513677,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000015_43,WARREGO,1101936.8079782845,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_0,WIMMERA,327543.12778850243,1981.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_1,WIMMERA,507419.9993605131,1982.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_2,WIMMERA,538064.5055492311,1983.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_3,WIMMERA,399333.0321737093,1984.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_4,WIMMERA,549887.1834712812,1985.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_5,WIMMERA,535442.1344367544,1986.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_6,WIMMERA,574863.0234507564,1987.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_7,WIMMERA,533484.6116448673,1988.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_8,WIMMERA,444182.24278841034,1989.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_9,WIMMERA,510461.8762977877,1990.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_10,WIMMERA,527751.0788905012,1991.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_11,WIMMERA,637548.3869399156,1992.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_12,WIMMERA,448556.4339607912,1993.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_13,WIMMERA,503670.3041419414,1994.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_14,WIMMERA,554921.4011247039,1995.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_15,WIMMERA,402663.8528511384,1996.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_16,WIMMERA,430549.3216029943,1997.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_17,WIMMERA,458123.46019274235,1998.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_18,WIMMERA,491426.6582919508,1999.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_19,WIMMERA,481188.54277060647,2000.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_20,WIMMERA,374186.50539083226,2001.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_21,WIMMERA,460321.99124176276,2002.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_22,WIMMERA,424953.71233339,2003.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_23,WIMMERA,474082.05217748927,2004.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_24,WIMMERA,384226.00364687917,2005.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_25,WIMMERA,430281.2641203442,2006.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_26,WIMMERA,407935.6877723777,2007.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_27,WIMMERA,481564.80554795195,2008.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_28,WIMMERA,567684.3407116795,2009.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_29,WIMMERA,658347.0902050647,2010.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_30,WIMMERA,461512.308803464,2011.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_31,WIMMERA,467842.644980944,2012.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_32,WIMMERA,421016.0164692333,2013.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_33,WIMMERA,399220.17019025516,2014.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_34,WIMMERA,534209.3944128081,2015.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_35,WIMMERA,508567.7674229841,2016.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_36,WIMMERA,415333.0456784729,2017.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_37,WIMMERA,487070.8003321735,2018.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_38,WIMMERA,499850.6331702602,2019.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_39,WIMMERA,481388.3677408779,2020.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_40,WIMMERA,583435.3229385195,2021.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_41,WIMMERA,577213.1469602257,2022.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_42,WIMMERA,457461.374360898,2023.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
00000000000000000016_43,WIMMERA,400993.874534659,2024.0,"{""type"":""MultiPoint"",""coordinates"":[]}"
